geo_point_2d,geo_shape,electricity_provider,outage_maplink,streetlight_faults,type,rating,lightid,extracted,lga_name,longitude,latitude,suburb,ward,postcode,easting,northing,projection,gisfid,address,usage,strname
"-38.1035902529, 145.2946303307","{""coordinates"": [145.2946303307, -38.1035902529], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319514,2024-06-07,Casey,145.2946303306509,-38.10359025292223,Cranbourne East,Correa,3977,350479,5781319,MGA2020 Zone 55,16410,Waterside Drive Cranbourne East 3977,,Waterside Drive
"-38.062294066, 145.3315101036","{""coordinates"": [145.3315101036, -38.062294066], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319820,2024-06-07,Casey,145.3315101036042,-38.062294066021146,Berwick,Kowan,3806,353630,5785960,MGA2020 Zone 55,16434,Corella Court Berwick 3806,,Corella Court
"-38.0612640869, 145.3351420864","{""coordinates"": [145.3351420864, -38.0612640869], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319830,2024-06-07,Casey,145.33514208635432,-38.06126408693751,Berwick,Kowan,3806,353947,5786080,MGA2020 Zone 55,16444,Riverglen Road Berwick 3806,,Riverglen Road
"-38.0983575442, 145.2990210988","{""coordinates"": [145.2990210988, -38.0983575442], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319973,2024-06-07,Casey,145.29902109875144,-38.09835754422741,Cranbourne East,Correa,3977,350853,5781907,MGA2020 Zone 55,16447,Barham Way Cranbourne East 3977,,Barham Way
"-38.0631649629, 145.333284762","{""coordinates"": [145.333284762, -38.0631649629], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319810,2024-06-07,Casey,145.333284761954,-38.06316496285873,Berwick,Kowan,3806,353787,5785866,MGA2020 Zone 55,16470,Gargeney Court Berwick 3806,,Gargeney Court
"-38.0643655641, 145.3214530062","{""coordinates"": [145.3214530062, -38.0643655641], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319700,2024-06-07,Casey,145.32145300624867,-38.0643655640565,Narre Warren South,Kowan,3805,352752,5785714,MGA2020 Zone 55,16494,View Park Circuit Narre Warren South 3805,,View Park Circuit
"-38.0566434882, 145.3560285441","{""coordinates"": [145.3560285441, -38.0566434882], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319711,2024-06-07,Casey,145.35602854414958,-38.056643488230485,Berwick,Akoonah,3806,355770,5786625,MGA2020 Zone 55,16504,McCubbin Way Berwick 3806,,McCubbin Way
"-38.0155132739, 145.3139443891","{""coordinates"": [145.3139443891, -38.0155132739], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319610,2024-06-07,Casey,145.31394438912278,-38.01551327394672,Narre Warren,Grevillea,3805,351995,5791123,MGA2020 Zone 55,16513,Rufus Court Narre Warren 3805,,Rufus Court
"-38.1011984784, 145.260864599","{""coordinates"": [145.260864599, -38.1011984784], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2319614,2024-06-07,Casey,145.26086459899486,-38.10119847842702,Cranbourne West,Quarters,3977,347513,5781529,MGA2020 Zone 55,16517,Andre Court Cranbourne West 3977,,Andre Court
"-38.1016900834, 145.2607630036","{""coordinates"": [145.2607630036, -38.1016900834], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2319615,2024-06-07,Casey,145.2607630036022,-38.10169008338006,Cranbourne West,Quarters,3977,347505,5781475,MGA2020 Zone 55,16518,Linda Drive Cranbourne West 3977,,Linda Drive
"-38.0986600746, 145.2983918672","{""coordinates"": [145.2983918672, -38.0986600746], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319970,2024-06-07,Casey,145.2983918671678,-38.098660074561685,Cranbourne East,Correa,3977,350798,5781872,MGA2020 Zone 55,16525,Trafalgar Way Cranbourne East 3977,,Trafalgar Way
"-38.0442710812, 145.3272245032","{""coordinates"": [145.3272245032, -38.0442710812], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,100.0,2319263,2024-06-07,Casey,145.32722450315777,-38.044271081227656,Berwick,Akoonah,3806,353218,5787953,MGA2020 Zone 55,16537,Bellevue Drive Berwick 3806,,Bellevue Drive
"-38.0463414776, 145.3274058714","{""coordinates"": [145.3274058714, -38.0463414776], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,100.0,2319268,2024-06-07,Casey,145.32740587140648,-38.04634147763813,Berwick,Akoonah,3806,353238,5787724,MGA2020 Zone 55,16548,Bellevue Drive Berwick 3806,,Bellevue Drive
"-38.0605901182, 145.3335241564","{""coordinates"": [145.3335241564, -38.0605901182], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,2319844,2024-06-07,Casey,145.33352415636952,-38.0605901182351,Berwick,Kowan,3806,353803,5786152,MGA2020 Zone 55,16570,Moondarra Drive Berwick 3806,,Moondarra Drive
"-38.0608729306, 145.3331566091","{""coordinates"": [145.3331566091, -38.0608729306], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,100.0,2319845,2024-06-07,Casey,145.33315660914863,-38.0608729305842,Berwick,Kowan,3806,353772,5786120,MGA2020 Zone 55,16571,Moondarra Drive Berwick 3806,,Moondarra Drive
"-38.062796904, 145.3308562633","{""coordinates"": [145.3308562633, -38.062796904], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319642,2024-06-07,Casey,145.33085626327477,-38.06279690400097,Berwick,Kowan,3806,353574,5785903,MGA2020 Zone 55,16581,Moondarra Drive Berwick 3806,,Moondarra Drive
"-38.0639236717, 145.3307711954","{""coordinates"": [145.3307711954, -38.0639236717], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319645,2024-06-07,Casey,145.33077119539192,-38.063923671671695,Berwick,Kowan,3806,353568,5785778,MGA2020 Zone 55,16584,Abercrombie Street Berwick 3806,,Abercrombie Street
"-38.054474031, 145.319327952","{""coordinates"": [145.319327952, -38.054474031], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2320263,2024-06-07,Casey,145.31932795195266,-38.054474031010955,Narre Warren South,Kowan,3805,352546,5786809,MGA2020 Zone 55,16604,Imperia Close Narre Warren South 3805,,Imperia Close
"-38.0478601602, 145.3160525051","{""coordinates"": [145.3160525051, -38.0478601602], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2319667,2024-06-07,Casey,145.31605250513567,-38.04786016018226,Narre Warren South,Kowan,3805,352245,5787537,MGA2020 Zone 55,16607,Sheffield Court Narre Warren South 3805,,Sheffield Court
"-38.1167228996, 145.292249102","{""coordinates"": [145.292249102, -38.1167228996], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2320530,2024-06-07,Casey,145.29224910204505,-38.11672289956598,Cranbourne East,Tooradin,3977,350297,5779858,MGA2020 Zone 55,16609,Sinatra Way Cranbourne East 3977,,Sinatra Way
"-38.1166063672, 145.2934941051","{""coordinates"": [145.2934941051, -38.1166063672], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2320533,2024-06-07,Casey,145.29349410510696,-38.116606367166234,Cranbourne East,Tooradin,3977,350406,5779873,MGA2020 Zone 55,16612,Sinatra Way Cranbourne East 3977,,Sinatra Way
"-38.1160601655, 145.2930861589","{""coordinates"": [145.2930861589, -38.1160601655], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2320535,2024-06-07,Casey,145.2930861588869,-38.11606016550274,Cranbourne East,Tooradin,3977,350369,5779933,MGA2020 Zone 55,16614,Clapton Court Cranbourne East 3977,,Clapton Court
"-38.0622195036, 145.2827891131","{""coordinates"": [145.2827891131, -38.0622195036], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2320556,2024-06-07,Casey,145.28278911305003,-38.06221950362269,Narre Warren South,Casuarina,3805,349355,5785891,MGA2020 Zone 55,16636,Hadley Circuit Narre Warren South 3805,,Hadley Circuit
"-38.0626589152, 145.2835985415","{""coordinates"": [145.2835985415, -38.0626589152], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,21.0,2320560,2024-06-07,Casey,145.2835985414819,-38.06265891517322,Narre Warren South,Casuarina,3805,349427,5785843,MGA2020 Zone 55,16640,Hadley Circuit Narre Warren South 3805,,Hadley Circuit
"-38.1098472139, 145.2873891423","{""coordinates"": [145.2873891423, -38.1098472139], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2320866,2024-06-07,Casey,145.28738914228379,-38.10984721392768,Cranbourne,Correa,3977,349857,5780613,MGA2020 Zone 55,16662,Lyall Street Cranbourne 3977,,Lyall Street
"-38.1099712283, 145.2884401427","{""coordinates"": [145.2884401427, -38.1099712283], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2320868,2024-06-07,Casey,145.2884401426813,-38.10997122830779,Cranbourne,Correa,3977,349949,5780601,MGA2020 Zone 55,16664,Lyall Street Cranbourne 3977,,Lyall Street
"-38.1030521749, 145.2895775412","{""coordinates"": [145.2895775412, -38.1030521749], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2321022,2024-06-07,Casey,145.28957754116442,-38.1030521749241,Cranbourne,Correa,3977,350034,5781370,MGA2020 Zone 55,16672,Hotham Street Cranbourne 3977,,Hotham Street
"-38.1020194029, 145.2897876722","{""coordinates"": [145.2897876722, -38.1020194029], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2321023,2024-06-07,Casey,145.28978767224316,-38.1020194028712,Cranbourne,Correa,3977,350051,5781485,MGA2020 Zone 55,16673,Hotham Street Cranbourne 3977,,Hotham Street
"-38.1010251058, 145.2899942621","{""coordinates"": [145.2899942621, -38.1010251058], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2321024,2024-06-07,Casey,145.2899942620956,-38.10102510582589,Cranbourne,Correa,3977,350067,5781596,MGA2020 Zone 55,16674,Hotham Street Cranbourne 3977,,Hotham Street
"-38.0684172934, 145.309980521","{""coordinates"": [145.309980521, -38.0684172934], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,2313327,2024-06-07,Casey,145.30998052100054,-38.06841729337392,Narre Warren South,Kowan,3805,351754,5785247,MGA2020 Zone 55,16676,The Promenade Narre Warren South 3805,,The Promenade
"-38.068409765, 145.3061181346","{""coordinates"": [145.3061181346, -38.068409765], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2313338,2024-06-07,Casey,145.3061181346116,-38.06840976495136,Narre Warren South,Kowan,3805,351415,5785241,MGA2020 Zone 55,16687,Robinswood Parade Narre Warren South 3805,,Robinswood Parade
"-38.068317403, 145.3070450141","{""coordinates"": [145.3070450141, -38.068317403], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,100.0,2313341,2024-06-07,Casey,145.30704501407942,-38.068317402994744,Narre Warren South,Kowan,3805,351496,5785253,MGA2020 Zone 55,16690,Robinswood Parade Narre Warren South 3805,,Robinswood Parade
"-38.0542628372, 145.2584164696","{""coordinates"": [145.2584164696, -38.0542628372], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2320582,2024-06-07,Casey,145.2584164696141,-38.054262837248466,Lynbrook,River Gum,3975,347201,5786734,MGA2020 Zone 55,16698,Dennis Close Lynbrook 3975,,Dennis Close
"-38.0539268425, 145.2566673671","{""coordinates"": [145.2566673671, -38.0539268425], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2320591,2024-06-07,Casey,145.25666736709013,-38.053926842486725,Lynbrook,River Gum,3975,347046,5786768,MGA2020 Zone 55,16707,Hutchinson Drive Lynbrook 3975,,Hutchinson Drive
"-38.0549083184, 145.2559621265","{""coordinates"": [145.2559621265, -38.0549083184], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2320595,2024-06-07,Casey,145.25596212652027,-38.05490831837736,Lynbrook,River Gum,3975,346987,5786658,MGA2020 Zone 55,16721,Campion Walk Lynbrook 3975,,Campion Walk
"-38.0548779414, 145.2556256363","{""coordinates"": [145.2556256363, -38.0548779414], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2320596,2024-06-07,Casey,145.2556256362645,-38.05487794143197,Lynbrook,River Gum,3975,346957,5786661,MGA2020 Zone 55,16722,Campion Walk Lynbrook 3975,,Campion Walk
"-38.1046586256, 145.283801233","{""coordinates"": [145.283801233, -38.1046586256], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2320891,2024-06-07,Casey,145.28380123301457,-38.104658625588016,Cranbourne,Correa,3977,349531,5781183,MGA2020 Zone 55,16735,Grace Street Cranbourne 3977,,Grace Street
"-38.0562082067, 145.2577334287","{""coordinates"": [145.2577334287, -38.0562082067], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2320611,2024-06-07,Casey,145.257733428661,-38.05620820674795,Lynbrook,River Gum,3975,347145,5786517,MGA2020 Zone 55,16740,Cato Parkway Lynbrook 3975,,Cato Parkway
"-38.0558372587, 145.2592699625","{""coordinates"": [145.2592699625, -38.0558372587], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,2320617,2024-06-07,Casey,145.25926996254393,-38.055837258745214,Lynbrook,River Gum,3975,347279,5786560,MGA2020 Zone 55,16746,Elliott Parade Lynbrook 3975,,Elliott Parade
"-38.0557204749, 145.2590048013","{""coordinates"": [145.2590048013, -38.0557204749], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2320622,2024-06-07,Casey,145.25900480126964,-38.05572047490646,Lynbrook,River Gum,3975,347255,5786573,MGA2020 Zone 55,16751,Hutchinson Drive Lynbrook 3975,,Hutchinson Drive
